state,county,homepage,kind,owner,link_text,url
TX,sabine,https://www.co.sabine.tx.us/,records,county,Public information act,https://www.co.sabine.tx.us/page/sabine.Publicinformationact
TX,san_augustine,https://www.co.san-augustine.tx.us/,accessibility,county,Accessibility,https://www.co.san-augustine.tx.us/page/sanaugustine.Accessibility
TX,san_jacinto,https://www.co.san-jacinto.tx.us/,records,county,TEXAS FOIA LAWS,https://www.co.san-jacinto.tx.us/upload/page/6905/docs/TEXAS FOIA LAWS.pdf
TX,san_jacinto,https://www.co.san-jacinto.tx.us/,records,county,TEXAS SAMPLE FOIA REQUEST,https://www.co.san-jacinto.tx.us/upload/page/6905/docs/TEXAS FOIA SAMPLE REQUEST.pdf
TX,san_patricio,https://www.sanpatriciocountytx.gov,records,county,Public Information Requests,https://www.sanpatriciocountytx.gov/page/PublicInformationRequests
TX,san_patricio,https://www.sanpatriciocountytx.gov,accessibility,county,Web Accessibility,https://www.sanpatriciocountytx.gov/page/web-accessibility
TX,san_patricio,https://www.sanpatriciocountytx.gov,disclaimer,county,Disclaimer,https://www.sanpatriciocountytx.gov/page/web-disclaimer
TX,schleicher,https://www.schleichercounty.gov/,disclaimer,county,Disclaimer,https://www.schleichercounty.gov/page/web-disclaimer
TX,schleicher,https://www.schleichercounty.gov/,accessibility,county,Web Accessibility,https://www.schleichercounty.gov/page/web-accessibility
TX,scurry,https://www.co.scurry.tx.us/,accessibility,county,Web Accessibility,https://www.co.scurry.tx.us/page/web-accessibility
TX,sherman,https://www.shermancountytx.gov,accessibility,county,Web Accessibility,https://www.shermancountytx.gov/page/web-accessibility
TX,sherman,https://www.shermancountytx.gov,disclaimer,county,Disclaimer,https://www.shermancountytx.gov/page/web-disclaimer
TX,smith,https://www.smith-county.com/,records,other-host,Public Information Request,https://smithcountytx.justfoia.com/publicportal/home/newrequest
TX,smith,https://www.smith-county.com/,accessibility,county,Accessibility,https://www.smith-county.com/site/accessibility
TX,smith,https://www.smith-county.com/,copyright,county,Copyright Notices,https://www.smith-county.com/copyright
TX,smith,https://www.smith-county.com/,privacy,county,Privacy Policy,https://www.smith-county.com/site/privacy
TX,somervell,https://www.somervell.co/,records,county,Open Records,https://www.somervell.co/366/Open-Records-Request
TX,somervell,https://www.somervell.co/,accessibility,county,Accessibility,https://www.somervell.co/site/accessibility
TX,somervell,https://www.somervell.co/,copyright,county,Copyright Notices,https://www.somervell.co/copyright
TX,somervell,https://www.somervell.co/,privacy,county,Privacy Policy,https://www.somervell.co/site/privacy
TX,starr,https://www.co.starr.tx.us/,disclaimer,county,Disclaimer,https://www.co.starr.tx.us/page/web-disclaimer
TX,starr,https://www.co.starr.tx.us/,accessibility,county,Web Accessibility,https://www.co.starr.tx.us/page/web-accessibility
TX,stephens,https://www.co.stephens.tx.us/,accessibility,county,Accessibility,https://www.co.stephens.tx.us/page/stephens.Accessibilty
TX,sterling,https://www.sterlingcotx.gov,disclaimer,county,Disclaimer,https://www.sterlingcotx.gov/page/web-disclaimer
TX,sterling,https://www.sterlingcotx.gov,accessibility,county,Web Accessibility,https://www.sterlingcotx.gov/page/web-accessibility
TX,stonewall,https://www.stonewallcounty.org/,accessibility,county,Accessibility,https://www.stonewallcounty.org/page/stonewall.Accessibility
TX,sutton,https://www.co.sutton.tx.us/,accessibility,county,Accessibility,https://www.co.sutton.tx.us/page/sutton.Accessibility
TX,tarrant,https://www.tarrantcountytx.gov/en.html,records,county,Public Information Act,https://www.tarrantcountytx.gov/en/county/website-use/public-information-act.html
TX,tarrant,https://www.tarrantcountytx.gov/en.html,privacy,county,Privacy Policy,https://www.tarrantcountytx.gov/en/county/website-use/privacy-policy.html
TX,tarrant,https://www.tarrantcountytx.gov/en.html,accessibility,county,Accessibility,https://www.tarrantcountytx.gov/en/county/website-use/accessibility-statement.html
TX,taylor,https://taylorcounty.texas.gov/,accessibility,county,Accessibility,https://taylorcounty.texas.gov/accessibility
TX,taylor,https://taylorcounty.texas.gov/,copyright,county,Copyright Notices,https://taylorcounty.texas.gov/site/copyright
TX,titus,https://www.co.titus.tx.us/,disclaimer,county,NEWS & PRESS RELEASES,https://www.co.titus.tx.us/page/coclerk.publiclegalnotices
TX,titus,https://www.co.titus.tx.us/,accessibility,county,Web Accessibility,https://www.co.titus.tx.us/page/web-accessibility
TX,travis,https://www.traviscountytx.gov/,accessibility,county,Accessibility Statement,https://www.traviscountytx.gov/accessibility-statement
TX,travis,https://www.traviscountytx.gov/,disclaimer,county,Disclaimers,https://www.traviscountytx.gov/disclaimer
TX,travis,https://www.traviscountytx.gov/,privacy,county,Privacy Policy,https://www.traviscountytx.gov/its/website-privacy-policy
TX,tyler,https://www.co.tyler.tx.us/,records,county,Open Records Request,https://www.co.tyler.tx.us/page/tyler.Financial.OpenRecordsRequest
TX,tyler,https://www.co.tyler.tx.us/,records,county,Open Records Request,https://www.co.tyler.tx.us/page/tyler.OfficialPublicRecords
TX,upshur,https://www.countyofupshur.com/,records,county,Public Information Request,https://www.countyofupshur.com/upload/page/0001/Office of Sheriff - Public Information Request-New.pdf
TX,upton,https://www.co.upton.tx.us/,accessibility,county,Accessibility,https://www.co.upton.tx.us/page/upton.Accessibility
TX,uvalde,https://www.uvaldecounty.gov/,disclaimer,county,Legal Notices,https://www.uvaldecounty.gov/uvalde-county-legal-notices
TX,val_verde,https://valverdecounty.texas.gov/,accessibility,county,Accessibility,https://valverdecounty.texas.gov/accessibility
TX,val_verde,https://valverdecounty.texas.gov/,privacy,county,Privacy,https://valverdecounty.texas.gov/privacy
TX,val_verde,https://valverdecounty.texas.gov/,copyright,county,Copyright Notices,https://valverdecounty.texas.gov/site/copyright
TX,van_zandt,https://www.vanzandtcounty.org/,records,county,Public Information Request,https://www.vanzandtcounty.org/page/vanzandt.publicinformationrequest
TX,victoria,https://www.vctx.org,records,other-host,Public Information Act Portal,https://vctx.nextrequest.com/
TX,victoria,https://www.vctx.org,accessibility,county,Accessibility,https://www.vctx.org/page/accessibility
TX,victoria,https://www.vctx.org,disclaimer,county,Web Site Disclaimer,https://www.vctx.org/upload/shared/Victoria County Website Disclaimer.pdf
TX,walker,https://www.co.walker.tx.us/,privacy,county,Privacy Policy,https://www.co.walker.tx.us/privacy
TX,walker,https://www.co.walker.tx.us/,accessibility,county,Accessibility Statement,https://www.co.walker.tx.us/accessibility
TX,walker,https://www.co.walker.tx.us/,terms,county,Terms of Use,https://www.co.walker.tx.us/terms
TX,waller,https://www.co.waller.tx.us/,records,county,Public Information Request,https://www.co.waller.tx.us/page/County.PublicInformation
TX,waller,https://www.co.waller.tx.us/,accessibility,county,Web Accessibility,https://www.co.waller.tx.us/page/web-accessibility
TX,ward,https://www.co.ward.tx.us/,records,county,Public Information Request,https://www.co.ward.tx.us/upload/page/7209/docs/Financials/AuditedStatements/public info request.pdf
TX,ward,https://www.co.ward.tx.us/,privacy,county,Privacy Policy,https://www.co.ward.tx.us/page/ward.Contact - Privacy.Policy
TX,washington,https://www.co.washington.tx.us/,records,county,Texas Public Information Act,https://www.co.washington.tx.us/page/washington.TexasPublicInformationAct
TX,webb,https://www.webbcountytx.gov/,records,other-host,Open Records Request,https://webbcountytx.govqa.us/webapp/_rs/supporthome.aspx
TX,webb,https://www.webbcountytx.gov/,records,other-host,Open Records Request,https://webbcountytx.govqa.us/webapp/_rs/(S(ijbyh1xl3ahlbciu5kpezluz))/supporthome.aspx
TX,webb,https://www.webbcountytx.gov/,accessibility,county,Accessibility,https://www.webbcountytx.gov/site/accessibility
TX,webb,https://www.webbcountytx.gov/,copyright,county,Copyright Notices,https://www.webbcountytx.gov/copyright
TX,webb,https://www.webbcountytx.gov/,privacy,county,Privacy Policy,https://www.webbcountytx.gov/site/privacy
TX,wheeler,https://www.wheelercounty.texas.gov,disclaimer,county,Disclaimer,https://www.wheelercounty.texas.gov/page/web-disclaimer
TX,wheeler,https://www.wheelercounty.texas.gov,accessibility,county,Web Accessibility,https://www.wheelercounty.texas.gov/page/web-accessibility
TX,wichita,https://wichitacountytx.com/,copyright,county,Copyright Notice,https://wichitacountytx.com/copyright-notice/
TX,wilbarger,https://www.co.wilbarger.tx.us/,accessibility,county,ADA Notices,https://www.co.wilbarger.tx.us/page/AmericanDisability
TX,wilbarger,https://www.co.wilbarger.tx.us/,disclaimer,county,Disclaimer,https://www.co.wilbarger.tx.us/page/Disclaimer
TX,wilbarger,https://www.co.wilbarger.tx.us/,accessibility,county,Web Accessibility,https://www.co.wilbarger.tx.us/page/web-accessibility
TX,williamson,https://www.wilcotx.gov/,records,county,Public Information Request,https://www.wilcotx.gov/220/Public-RANDOM-Request
TX,williamson,https://www.wilcotx.gov/,accessibility,county,Accessibility,https://www.wilcotx.gov/1225/ADA-RANDOM-Request
TX,williamson,https://www.wilcotx.gov/,copyright,county,Copyright Notices,https://www.wilcotx.gov/copyright
TX,williamson,https://www.wilcotx.gov/,privacy,county,Privacy Policy,https://www.wilcotx.gov/privacy
TX,wilson,https://www.co.wilson.tx.us/,accessibility,county,Accessibility,https://www.co.wilson.tx.us/page/wilson.Accessibility
TX,winkler,https://www.co.winkler.tx.us/,accessibility,county,Accessibility Statement,https://www.co.winkler.tx.us/CivicAlerts.aspx?AID=13
TX,winkler,https://www.co.winkler.tx.us/,records,other-host,Public Information Request,https://www.texasattorneygeneral.gov/open-government/members-public/how-request-public-information
TX,winkler,https://www.co.winkler.tx.us/,accessibility,county,Accessibility,https://www.co.winkler.tx.us/site/accessibility
TX,winkler,https://www.co.winkler.tx.us/,copyright,county,Copyright Notices,https://www.co.winkler.tx.us/site/copyright
TX,winkler,https://www.co.winkler.tx.us/,privacy,county,Privacy Policy,https://www.co.winkler.tx.us/site/privacy
TX,wise,https://www.co.wise.tx.us/,accessibility,county,Accessibility,https://www.co.wise.tx.us/accessibility
TX,wise,https://www.co.wise.tx.us/,copyright,county,Copyright Notices,https://www.co.wise.tx.us/copyright
TX,wood,https://www.mywoodcounty.com/,accessibility,county,Web Accessibility,https://www.mywoodcounty.com/page/web-accessibility
TX,yoakum,https://www.yoakumcounty.gov/,accessibility,county,Web Accessibility,https://www.yoakumcounty.gov/page/web-accessibility
FL,alachua,https://www.votealachua.gov,records,other-host,Submit a Public Records Request,https://alachuacountysoefl.nextrequest.com/requests/new
FL,alachua,https://www.votealachua.gov,accessibility,county,Accessibility,https://www.votealachua.gov/site/accessibility
FL,alachua,https://www.votealachua.gov,copyright,county,Copyright Notices,https://www.votealachua.gov/copyright
FL,baker,https://votebakerfl.gov,disclaimer,county,Disclaimer,https://votebakerfl.gov/disclaimer
FL,bay,https://www.bayvotesfl.gov,records,county,Public Records Request,https://www.bayvotesfl.gov/research-data/public-records-request/
FL,bay,https://www.bayvotesfl.gov,privacy,county,Privacy Policy,https://www.bayvotesfl.gov/privacy-policy/
FL,bay,https://www.bayvotesfl.gov,accessibility,county,Accessibility Policy,https://www.bayvotesfl.gov/accessibility-policy/
FL,bradford,https://www.votebradfordfl.gov,disclaimer,county,Legal Notices,https://www.votebradfordfl.gov/resources/legal_notices/index.php
FL,bradford,https://www.votebradfordfl.gov,accessibility,county,Accessibility,https://www.votebradfordfl.gov/about_us/accessibility.php
FL,bradford,https://www.votebradfordfl.gov,disclaimer,county,View our Legal Notices Online Read More,https://www.votebradfordfl.gov/news_detail_T10_R1.php
FL,bradford,https://www.votebradfordfl.gov,privacy,vendor/third-party,Privacy Policy,https://migration.revize.com/revize/bradfordcounty/about_us/accessibility.php
FL,brevard,https://www.votebrevard.gov,disclaimer,county,Eligibility Legal Notices,https://www.votebrevard.gov/News-and-Notices/Eligibility-Legal-Notices
FL,brevard,https://www.votebrevard.gov,accessibility,county,Notice of Accessibility,https://www.votebrevard.gov/Miscellaneous-Pages/Notice-of-RANDOM
FL,broward,https://browardvotes.gov/,accessibility,county,Special Needs/ADA Accessibility Options,https://browardvotes.gov/voter-resources/special-needsada-accessibility-options
FL,broward,https://browardvotes.gov/,privacy,county,Privacy Policy,https://browardvotes.gov/privacy-policy
FL,broward,https://browardvotes.gov/,disclaimer,county,Disclaimer,https://browardvotes.gov/disclaimer
FL,calhoun,https://votecalhounfl.gov/,records,county,Public Records Request Information,https://votecalhounfl.gov/general-information/public-records-request-information/
FL,calhoun,https://votecalhounfl.gov/,accessibility,county,We welcome feedback on ways to improve the site’s accessibility,https://votecalhounfl.gov/contact-us
FL,calhoun,https://votecalhounfl.gov/,privacy,county,Privacy Policy,https://votecalhounfl.gov/privacy-policy/
FL,calhoun,https://votecalhounfl.gov/,terms,county,Terms and Condition,https://votecalhounfl.gov/terms-and-condition/
FL,charlotte,https://www.soecharlottecountyfl.gov,disclaimer,county,Legal Notices,https://www.soecharlottecountyfl.gov/1246
FL,charlotte,https://www.soecharlottecountyfl.gov,accessibility,county,Accessibility,https://www.soecharlottecountyfl.gov/site/accessibility
FL,charlotte,https://www.soecharlottecountyfl.gov,copyright,county,Copyright Notices,https://www.soecharlottecountyfl.gov/site/copyright
FL,charlotte,https://www.soecharlottecountyfl.gov,privacy,county,Privacy Policy,https://www.soecharlottecountyfl.gov/site/privacy
FL,citrus,https://www.votecitrus.gov,accessibility,county,Accessibility Statement,https://www.votecitrus.gov/site/accessibility
FL,clay,https://clayelections.gov/,records,other-host,Submit Public Records Request,https://claysoe.nextrequest.com/requests/new
FL,clay,https://clayelections.gov/,disclaimer,county,Legal Notices,https://clayelections.gov/general-information/legal-notices/
FL,clay,https://clayelections.gov/,disclaimer,county,Legal Notices,https://clayelections.gov/General-RANDOM/Legal-Notices
FL,clay,https://clayelections.gov/,disclaimer,county,DISCLAIMER,https://clayelections.gov/ada-disclaimer
FL,collier,https://www.colliervotes.gov,accessibility,county,Accessibility,https://www.colliervotes.gov/site/accessibility
FL,collier,https://www.colliervotes.gov,copyright,county,Copyright Notices,https://www.colliervotes.gov/copyright
FL,collier,https://www.colliervotes.gov,privacy,county,Privacy Policy,https://www.colliervotes.gov/site/privacy
FL,collier,https://www.colliervotes.gov,records,county,public records request portal,https://www.colliervotes.gov/208/Public-Records-RANDOM
FL,columbia,https://www.votecolumbiafl.gov,disclaimer,county,Legal Notices,https://www.votecolumbiafl.gov/voter_information/legal_notices.php
FL,desoto,https://votedesotofl.gov/,accessibility,other-host,Accessibility,https://soesoftware.com/election-website-accessibility-best-practices/
FL,dixie,https://dixievotes.gov/,records,county,Public Records Requests,https://dixievotes.gov/records-data-and-maps/public-records-requests/
FL,dixie,https://dixievotes.gov/,legal_other,county,Website Policies,https://dixievotes.gov/website-policies
